Employee_ID,timestamp,app_name,window_title,category,Department
EMP151,2026-02-14 13:23:00,Gmail,Meeting Invite,Productive,Sales
EMP151,2026-02-14 13:37:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Sales
EMP152,2026-02-14 09:59:00,Terminal,node server.js,Productive,HR
EMP152,2026-02-14 10:12:00,Google Chrome,WhatsApp Web,Distraction,HR
EMP152,2026-02-14 10:21:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP152,2026-02-14 10:26:00,Google Chrome,WhatsApp Web,Distraction,HR
EMP152,2026-02-14 10:40:00,Terminal,git push origin main,Productive,HR
EMP152,2026-02-14 10:48:00,Google Chrome,GitHub - PR #12,Neutral,HR
EMP152,2026-02-14 10:54:00,Spotify,Daily Mix,Neutral,HR
EMP152,2026-02-14 10:59:00,Spotify,Daily Mix,Neutral,HR
EMP152,2026-02-14 11:13:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP152,2026-02-14 11:19:00,Visual Studio Code,App.py - Backend,Productive,HR
EMP152,2026-02-14 11:28:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,HR
EMP152,2026-02-14 11:37:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP152,2026-02-14 11:44:00,Terminal,git push origin main,Productive,HR
EMP152,2026-02-14 11:52:00,Postman,POST /api/login,Productive,HR
EMP152,2026-02-14 12:06:00,Terminal,node server.js,Productive,HR
EMP152,2026-02-14 12:13:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP152,2026-02-14 12:28:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),HR
EMP152,2026-02-14 12:33:00,Gmail,Meeting Invite,Productive,HR
EMP152,2026-02-14 12:45:00,Gmail,Meeting Invite,Productive,HR
EMP153,2026-02-14 09:48:00,Postman,GET /api/employees,Productive,Data Science
EMP153,2026-02-14 09:57:00,Google Chrome,YouTube - Lofi Mix,Distraction,Data Science
EMP153,2026-02-14 10:10:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP153,2026-02-14 10:20:00,Terminal,git push origin main,Productive,Data Science
EMP153,2026-02-14 10:34:00,Postman,POST /api/login,Productive,Data Science
EMP153,2026-02-14 10:44:00,Terminal,python main.py,Productive,Data Science
EMP153,2026-02-14 10:49:00,Discord,Programming Server,Neutral,Data Science
EMP153,2026-02-14 11:03:00,Gmail,Inbox - Work Email,Productive,Data Science
EMP153,2026-02-14 11:18:00,Visual Studio Code,App.py - Backend,Productive,Data Science
EMP153,2026-02-14 11:26:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP153,2026-02-14 11:34:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP153,2026-02-14 11:42:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP153,2026-02-14 11:49:00,Postman,POST /api/login,Productive,Data Science
EMP153,2026-02-14 11:59:00,Terminal,node server.js,Productive,Data Science
EMP153,2026-02-14 12:11:00,Discord,Programming Server,Neutral,Data Science
EMP153,2026-02-14 12:25:00,Gmail,Meeting Invite,Productive,Data Science
EMP153,2026-02-14 12:33:00,Spotify,Chill Hits,Neutral,Data Science
EMP153,2026-02-14 12:42:00,Postman,POST /api/login,Productive,Data Science
EMP153,2026-02-14 12:47:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP153,2026-02-14 12:57:00,Google Chrome,WhatsApp Web,Distraction,Data Science
EMP153,2026-02-14 13:09:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP153,2026-02-14 13:19:00,Google Chrome,YouTube - Lofi Mix,Distraction,Data Science
EMP153,2026-02-14 13:30:00,Spotify,Daily Mix,Neutral,Data Science
EMP153,2026-02-14 13:45:00,Discord,Gaming Community,Neutral,Data Science
EMP153,2026-02-14 13:56:00,Google Chrome,WhatsApp Web,Distraction,Data Science
EMP154,2026-02-14 09:32:00,Discord,Gaming Community,Neutral,HR
EMP154,2026-02-14 09:46:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP154,2026-02-14 09:55:00,Spotify,Daily Mix,Neutral,HR
EMP154,2026-02-14 10:09:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP154,2026-02-14 10:14:00,Gmail,Meeting Invite,Productive,HR
EMP154,2026-02-14 10:28:00,Postman,POST /api/login,Productive,HR
EMP154,2026-02-14 10:43:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP154,2026-02-14 10:56:00,Discord,Gaming Community,Neutral,HR
EMP154,2026-02-14 11:05:00,Terminal,git push origin main,Productive,HR
EMP154,2026-02-14 11:10:00,Discord,Programming Server,Neutral,HR
EMP154,2026-02-14 11:19:00,Gmail,Inbox - Work Email,Productive,HR
EMP154,2026-02-14 11:28:00,Google Chrome,WhatsApp Web,Distraction,HR
EMP154,2026-02-14 11:38:00,Gmail,Inbox - Work Email,Productive,HR
EMP154,2026-02-14 11:51:00,Terminal,git push origin main,Productive,HR
EMP154,2026-02-14 12:01:00,Postman,POST /api/login,Productive,HR
EMP154,2026-02-14 12:07:00,Google Chrome,GitHub - PR #12,Neutral,HR
EMP155,2026-02-14 09:26:00,Spotify,Chill Hits,Neutral,QA
EMP155,2026-02-14 09:33:00,Gmail,Inbox - Work Email,Productive,QA
EMP155,2026-02-14 09:47:00,Spotify,Chill Hits,Neutral,QA
EMP155,2026-02-14 09:57:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP155,2026-02-14 10:09:00,Microsoft Teams,Chat with Manager,Productive,QA
EMP155,2026-02-14 10:15:00,Discord,Gaming Community,Neutral,QA
EMP155,2026-02-14 10:29:00,Terminal,git push origin main,Productive,QA
EMP155,2026-02-14 10:41:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP155,2026-02-14 10:52:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP155,2026-02-14 10:59:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),QA
EMP155,2026-02-14 11:04:00,Google Chrome,YouTube - Lofi Mix,Distraction,QA
EMP155,2026-02-14 11:09:00,Gmail,Meeting Invite,Productive,QA
EMP155,2026-02-14 11:17:00,Visual Studio Code,script.js - Project,Productive,QA
EMP155,2026-02-14 11:26:00,Discord,Gaming Community,Neutral,QA
EMP155,2026-02-14 11:38:00,Gmail,Inbox - Work Email,Productive,QA
EMP156,2026-02-14 09:16:00,Visual Studio Code,script.js - Project,Productive,Sales
EMP156,2026-02-14 09:29:00,Discord,Gaming Community,Neutral,Sales
EMP156,2026-02-14 09:34:00,Microsoft Teams,Chat with Manager,Productive,Sales
EMP156,2026-02-14 09:43:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Sales
EMP156,2026-02-14 09:51:00,Visual Studio Code,script.js - Project,Productive,Sales
EMP156,2026-02-14 10:00:00,Spotify,Daily Mix,Neutral,Sales
EMP156,2026-02-14 10:14:00,Visual Studio Code,index.html - FlowAI,Productive,Sales
EMP156,2026-02-14 10:20:00,Terminal,node server.js,Productive,Sales
EMP156,2026-02-14 10:29:00,Postman,POST /api/login,Productive,Sales
EMP156,2026-02-14 10:43:00,Discord,Gaming Community,Neutral,Sales
EMP156,2026-02-14 10:55:00,Discord,Gaming Community,Neutral,Sales
EMP156,2026-02-14 11:04:00,Discord,Gaming Community,Neutral,Sales
EMP156,2026-02-14 11:14:00,Postman,POST /api/login,Productive,Sales
EMP156,2026-02-14 11:29:00,Discord,Programming Server,Neutral,Sales
EMP156,2026-02-14 11:36:00,Visual Studio Code,App.py - Backend,Productive,Sales
EMP156,2026-02-14 11:51:00,Discord,Gaming Community,Neutral,Sales
EMP156,2026-02-14 11:57:00,Microsoft Teams,Meeting with Team,Productive,Sales
EMP156,2026-02-14 12:08:00,Gmail,Inbox - Work Email,Productive,Sales
EMP156,2026-02-14 12:15:00,Spotify,Chill Hits,Neutral,Sales
EMP157,2026-02-14 09:36:00,Spotify,Daily Mix,Neutral,Backend
EMP157,2026-02-14 09:46:00,Discord,Gaming Community,Neutral,Backend
EMP157,2026-02-14 09:55:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Backend
EMP157,2026-02-14 10:09:00,Postman,GET /api/employees,Productive,Backend
EMP157,2026-02-14 10:21:00,Gmail,Meeting Invite,Productive,Backend
EMP157,2026-02-14 10:29:00,Postman,POST /api/login,Productive,Backend
EMP157,2026-02-14 10:34:00,Discord,Programming Server,Neutral,Backend
EMP157,2026-02-14 10:48:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP157,2026-02-14 11:00:00,Discord,Programming Server,Neutral,Backend
EMP157,2026-02-14 11:05:00,Terminal,python main.py,Productive,Backend
EMP157,2026-02-14 11:11:00,Postman,GET /api/employees,Productive,Backend
EMP157,2026-02-14 11:21:00,Microsoft Teams,Meeting with Team,Productive,Backend
EMP157,2026-02-14 11:30:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP157,2026-02-14 11:36:00,Google Chrome,WhatsApp Web,Distraction,Backend
EMP157,2026-02-14 11:48:00,Microsoft Teams,Chat with Manager,Productive,Backend
EMP157,2026-02-14 12:01:00,Gmail,Meeting Invite,Productive,Backend
EMP157,2026-02-14 12:08:00,Postman,GET /api/employees,Productive,Backend
EMP157,2026-02-14 12:16:00,Postman,GET /api/employees,Productive,Backend
EMP158,2026-02-14 09:30:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP158,2026-02-14 09:35:00,Terminal,python main.py,Productive,HR
EMP158,2026-02-14 09:48:00,Discord,Gaming Community,Neutral,HR
EMP158,2026-02-14 10:02:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP158,2026-02-14 10:07:00,Google Chrome,Google Search - Research,Neutral,HR
EMP158,2026-02-14 10:13:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP158,2026-02-14 10:19:00,Discord,Gaming Community,Neutral,HR
EMP158,2026-02-14 10:29:00,Spotify,Daily Mix,Neutral,HR
EMP158,2026-02-14 10:38:00,Postman,POST /api/login,Productive,HR
EMP158,2026-02-14 10:49:00,Gmail,Inbox - Work Email,Productive,HR
EMP158,2026-02-14 10:57:00,Postman,GET /api/employees,Productive,HR
EMP158,2026-02-14 11:11:00,Visual Studio Code,App.py - Backend,Productive,HR
EMP158,2026-02-14 11:23:00,Google Chrome,YouTube - Lofi Mix,Distraction,HR
EMP158,2026-02-14 11:38:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP158,2026-02-14 11:49:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP158,2026-02-14 12:03:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP158,2026-02-14 12:18:00,Spotify,Chill Hits,Neutral,HR
EMP158,2026-02-14 12:28:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP158,2026-02-14 12:37:00,Gmail,Inbox - Work Email,Productive,HR
EMP158,2026-02-14 12:52:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP158,2026-02-14 12:58:00,Gmail,Meeting Invite,Productive,HR
EMP159,2026-02-14 09:37:00,Microsoft Teams,Chat with Manager,Productive,QA
EMP159,2026-02-14 09:47:00,Gmail,Inbox - Work Email,Productive,QA
EMP159,2026-02-14 09:52:00,Postman,POST /api/login,Productive,QA
EMP159,2026-02-14 10:07:00,Terminal,node server.js,Productive,QA
EMP159,2026-02-14 10:14:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),QA
EMP159,2026-02-14 10:19:00,Terminal,python main.py,Productive,QA
EMP159,2026-02-14 10:32:00,Visual Studio Code,script.js - Project,Productive,QA
EMP159,2026-02-14 10:38:00,Google Chrome,YouTube - Lofi Mix,Distraction,QA
EMP159,2026-02-14 10:53:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP159,2026-02-14 11:02:00,Gmail,Meeting Invite,Productive,QA
EMP159,2026-02-14 11:14:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP159,2026-02-14 11:20:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP159,2026-02-14 11:26:00,Postman,POST /api/login,Productive,QA
EMP159,2026-02-14 11:35:00,Terminal,git push origin main,Productive,QA
EMP159,2026-02-14 11:47:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),QA
EMP159,2026-02-14 11:54:00,Google Chrome,Google Search - Research,Neutral,QA
EMP159,2026-02-14 12:06:00,Visual Studio Code,script.js - Project,Productive,QA
EMP159,2026-02-14 12:17:00,Microsoft Teams,Chat with Manager,Productive,QA
EMP159,2026-02-14 12:23:00,Postman,POST /api/login,Productive,QA
EMP159,2026-02-14 12:38:00,Postman,POST /api/login,Productive,QA
EMP159,2026-02-14 12:50:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP160,2026-02-14 09:10:00,Gmail,Meeting Invite,Productive,DevOps
EMP160,2026-02-14 09:22:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP160,2026-02-14 09:28:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP160,2026-02-14 09:41:00,Spotify,Chill Hits,Neutral,DevOps
EMP160,2026-02-14 09:50:00,Visual Studio Code,index.html - FlowAI,Productive,DevOps
EMP160,2026-02-14 10:00:00,Visual Studio Code,index.html - FlowAI,Productive,DevOps
EMP160,2026-02-14 10:05:00,Gmail,Inbox - Work Email,Productive,DevOps
EMP160,2026-02-14 10:16:00,Microsoft Teams,Chat with Manager,Productive,DevOps
EMP160,2026-02-14 10:22:00,Discord,Gaming Community,Neutral,DevOps
EMP160,2026-02-14 10:33:00,Terminal,git push origin main,Productive,DevOps
EMP160,2026-02-14 10:48:00,Terminal,node server.js,Productive,DevOps
EMP160,2026-02-14 10:56:00,Terminal,python main.py,Productive,DevOps
EMP160,2026-02-14 11:07:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP160,2026-02-14 11:16:00,Postman,POST /api/login,Productive,DevOps
EMP160,2026-02-14 11:27:00,Postman,POST /api/login,Productive,DevOps
EMP161,2026-02-14 09:34:00,Google Chrome,YouTube - Lofi Mix,Distraction,QA
EMP161,2026-02-14 09:39:00,Google Chrome,Google Search - Research,Neutral,QA
EMP161,2026-02-14 09:54:00,Postman,POST /api/login,Productive,QA
EMP161,2026-02-14 10:03:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP161,2026-02-14 10:08:00,Discord,Programming Server,Neutral,QA
EMP161,2026-02-14 10:19:00,Postman,GET /api/employees,Productive,QA
EMP161,2026-02-14 10:27:00,Terminal,node server.js,Productive,QA
EMP161,2026-02-14 10:37:00,Terminal,git push origin main,Productive,QA
EMP161,2026-02-14 10:43:00,Terminal,python main.py,Productive,QA
EMP161,2026-02-14 10:50:00,Postman,POST /api/login,Productive,QA
EMP161,2026-02-14 10:55:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP161,2026-02-14 11:07:00,Terminal,python main.py,Productive,QA
EMP161,2026-02-14 11:16:00,Gmail,Inbox - Work Email,Productive,QA
EMP161,2026-02-14 11:24:00,Terminal,git push origin main,Productive,QA
EMP161,2026-02-14 11:38:00,Spotify,Chill Hits,Neutral,QA
EMP162,2026-02-14 09:38:00,Spotify,Daily Mix,Neutral,DevOps
EMP162,2026-02-14 09:51:00,Gmail,Meeting Invite,Productive,DevOps
EMP162,2026-02-14 09:56:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP162,2026-02-14 10:01:00,Google Chrome,WhatsApp Web,Distraction,DevOps
EMP162,2026-02-14 10:15:00,Spotify,Daily Mix,Neutral,DevOps
EMP162,2026-02-14 10:24:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP162,2026-02-14 10:36:00,Visual Studio Code,index.html - FlowAI,Productive,DevOps
EMP162,2026-02-14 10:44:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP162,2026-02-14 10:57:00,Gmail,Inbox - Work Email,Productive,DevOps
EMP162,2026-02-14 11:12:00,Postman,POST /api/login,Productive,DevOps
EMP162,2026-02-14 11:22:00,Discord,Programming Server,Neutral,DevOps
EMP162,2026-02-14 11:35:00,Spotify,Daily Mix,Neutral,DevOps
EMP162,2026-02-14 11:43:00,Google Chrome,Google Search - Research,Neutral,DevOps
EMP162,2026-02-14 11:50:00,Gmail,Meeting Invite,Productive,DevOps
EMP162,2026-02-14 11:59:00,Google Chrome,YouTube - Lofi Mix,Distraction,DevOps
EMP162,2026-02-14 12:14:00,Visual Studio Code,App.py - Backend,Productive,DevOps
EMP162,2026-02-14 12:21:00,Discord,Gaming Community,Neutral,DevOps
EMP162,2026-02-14 12:34:00,Terminal,node server.js,Productive,DevOps
EMP162,2026-02-14 12:48:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP162,2026-02-14 12:54:00,Postman,GET /api/employees,Productive,DevOps
EMP162,2026-02-14 13:06:00,Postman,GET /api/employees,Productive,DevOps
EMP162,2026-02-14 13:13:00,Postman,POST /api/login,Productive,DevOps
EMP162,2026-02-14 13:24:00,Postman,POST /api/login,Productive,DevOps
EMP163,2026-02-14 09:24:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP163,2026-02-14 09:35:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),DevOps
EMP163,2026-02-14 09:50:00,Gmail,Meeting Invite,Productive,DevOps
EMP163,2026-02-14 10:03:00,Spotify,Daily Mix,Neutral,DevOps
EMP163,2026-02-14 10:15:00,Discord,Programming Server,Neutral,DevOps
EMP163,2026-02-14 10:21:00,Terminal,git push origin main,Productive,DevOps
EMP163,2026-02-14 10:27:00,Terminal,python main.py,Productive,DevOps
EMP163,2026-02-14 10:42:00,Discord,Programming Server,Neutral,DevOps
EMP163,2026-02-14 10:52:00,Spotify,Chill Hits,Neutral,DevOps
EMP163,2026-02-14 11:01:00,Spotify,Daily Mix,Neutral,DevOps
EMP163,2026-02-14 11:06:00,Terminal,git push origin main,Productive,DevOps
EMP163,2026-02-14 11:15:00,Spotify,Daily Mix,Neutral,DevOps
EMP163,2026-02-14 11:25:00,Postman,POST /api/login,Productive,DevOps
EMP163,2026-02-14 11:40:00,Gmail,Inbox - Work Email,Productive,DevOps
EMP163,2026-02-14 11:46:00,Terminal,node server.js,Productive,DevOps
EMP163,2026-02-14 12:00:00,Terminal,python main.py,Productive,DevOps
EMP163,2026-02-14 12:13:00,Spotify,Daily Mix,Neutral,DevOps
EMP163,2026-02-14 12:26:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP163,2026-02-14 12:37:00,Microsoft Teams,Meeting with Team,Productive,DevOps
EMP163,2026-02-14 12:45:00,Microsoft Teams,Chat with Manager,Productive,DevOps
EMP163,2026-02-14 13:00:00,Discord,Gaming Community,Neutral,DevOps
EMP164,2026-02-14 09:55:00,Gmail,Inbox - Work Email,Productive,Sales
EMP164,2026-02-14 10:08:00,Visual Studio Code,script.js - Project,Productive,Sales
EMP164,2026-02-14 10:19:00,Visual Studio Code,index.html - FlowAI,Productive,Sales
EMP164,2026-02-14 10:32:00,Discord,Gaming Community,Neutral,Sales
EMP164,2026-02-14 10:39:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Sales
EMP164,2026-02-14 10:54:00,Google Chrome,GitHub - PR #12,Neutral,Sales
EMP164,2026-02-14 11:06:00,Postman,GET /api/employees,Productive,Sales
EMP164,2026-02-14 11:21:00,Postman,POST /api/login,Productive,Sales
EMP164,2026-02-14 11:30:00,Terminal,git push origin main,Productive,Sales
EMP164,2026-02-14 11:39:00,Postman,GET /api/employees,Productive,Sales
EMP164,2026-02-14 11:49:00,Visual Studio Code,App.py - Backend,Productive,Sales
EMP164,2026-02-14 11:57:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Sales
EMP164,2026-02-14 12:10:00,Microsoft Teams,Chat with Manager,Productive,Sales
EMP164,2026-02-14 12:22:00,Visual Studio Code,script.js - Project,Productive,Sales
EMP164,2026-02-14 12:35:00,Visual Studio Code,App.py - Backend,Productive,Sales
EMP164,2026-02-14 12:47:00,Microsoft Teams,Chat with Manager,Productive,Sales
EMP165,2026-02-14 09:46:00,Microsoft Teams,Chat with Manager,Productive,Sales
EMP165,2026-02-14 09:58:00,Gmail,Meeting Invite,Productive,Sales
EMP165,2026-02-14 10:03:00,Postman,GET /api/employees,Productive,Sales
EMP165,2026-02-14 10:11:00,Gmail,Meeting Invite,Productive,Sales
EMP165,2026-02-14 10:23:00,Microsoft Teams,Meeting with Team,Productive,Sales
EMP165,2026-02-14 10:31:00,Spotify,Daily Mix,Neutral,Sales
EMP165,2026-02-14 10:42:00,Microsoft Teams,Chat with Manager,Productive,Sales
EMP165,2026-02-14 10:51:00,Visual Studio Code,script.js - Project,Productive,Sales
EMP165,2026-02-14 11:05:00,Discord,Programming Server,Neutral,Sales
EMP165,2026-02-14 11:20:00,Postman,POST /api/login,Productive,Sales
EMP165,2026-02-14 11:35:00,Microsoft Teams,Meeting with Team,Productive,Sales
EMP165,2026-02-14 11:43:00,Spotify,Daily Mix,Neutral,Sales
EMP165,2026-02-14 11:51:00,Discord,Programming Server,Neutral,Sales
EMP165,2026-02-14 12:06:00,Gmail,Inbox - Work Email,Productive,Sales
EMP165,2026-02-14 12:20:00,Terminal,git push origin main,Productive,Sales
EMP165,2026-02-14 12:33:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Sales
EMP165,2026-02-14 12:38:00,Spotify,Daily Mix,Neutral,Sales
EMP165,2026-02-14 12:52:00,Google Chrome,GitHub - PR #12,Neutral,Sales
EMP165,2026-02-14 13:00:00,Gmail,Meeting Invite,Productive,Sales
EMP165,2026-02-14 13:13:00,Spotify,Chill Hits,Neutral,Sales
EMP166,2026-02-14 09:27:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP166,2026-02-14 09:38:00,Postman,POST /api/login,Productive,QA
EMP166,2026-02-14 09:45:00,Discord,Gaming Community,Neutral,QA
EMP166,2026-02-14 09:59:00,Postman,POST /api/login,Productive,QA
EMP166,2026-02-14 10:05:00,Visual Studio Code,script.js - Project,Productive,QA
EMP166,2026-02-14 10:17:00,Visual Studio Code,script.js - Project,Productive,QA
EMP166,2026-02-14 10:27:00,Postman,GET /api/employees,Productive,QA
EMP166,2026-02-14 10:32:00,Gmail,Inbox - Work Email,Productive,QA
EMP166,2026-02-14 10:45:00,Google Chrome,YouTube - Lofi Mix,Distraction,QA
EMP166,2026-02-14 10:58:00,Postman,POST /api/login,Productive,QA
EMP166,2026-02-14 11:04:00,Terminal,node server.js,Productive,QA
EMP166,2026-02-14 11:13:00,Discord,Gaming Community,Neutral,QA
EMP166,2026-02-14 11:26:00,Gmail,Inbox - Work Email,Productive,QA
EMP166,2026-02-14 11:31:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP166,2026-02-14 11:46:00,Visual Studio Code,script.js - Project,Productive,QA
EMP166,2026-02-14 11:54:00,Postman,GET /api/employees,Productive,QA
EMP166,2026-02-14 12:07:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP166,2026-02-14 12:20:00,Terminal,node server.js,Productive,QA
EMP166,2026-02-14 12:33:00,Gmail,Inbox - Work Email,Productive,QA
EMP166,2026-02-14 12:44:00,Postman,POST /api/login,Productive,QA
EMP166,2026-02-14 12:58:00,Terminal,git push origin main,Productive,QA
EMP167,2026-02-14 09:49:00,Postman,GET /api/employees,Productive,Product
EMP167,2026-02-14 10:01:00,Spotify,Daily Mix,Neutral,Product
EMP167,2026-02-14 10:14:00,Google Chrome,YouTube - Lofi Mix,Distraction,Product
EMP167,2026-02-14 10:27:00,Visual Studio Code,script.js - Project,Productive,Product
EMP167,2026-02-14 10:32:00,Discord,Programming Server,Neutral,Product
EMP167,2026-02-14 10:44:00,Gmail,Inbox - Work Email,Productive,Product
EMP167,2026-02-14 10:50:00,Spotify,Chill Hits,Neutral,Product
EMP167,2026-02-14 10:58:00,Visual Studio Code,App.py - Backend,Productive,Product
EMP167,2026-02-14 11:04:00,Terminal,git push origin main,Productive,Product
EMP167,2026-02-14 11:18:00,Spotify,Chill Hits,Neutral,Product
EMP167,2026-02-14 11:29:00,Gmail,Inbox - Work Email,Productive,Product
EMP167,2026-02-14 11:34:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Product
EMP167,2026-02-14 11:46:00,Discord,Gaming Community,Neutral,Product
EMP167,2026-02-14 11:58:00,Microsoft Teams,Chat with Manager,Productive,Product
EMP167,2026-02-14 12:07:00,Microsoft Teams,Chat with Manager,Productive,Product
EMP167,2026-02-14 12:20:00,Spotify,Daily Mix,Neutral,Product
EMP167,2026-02-14 12:29:00,Gmail,Meeting Invite,Productive,Product
EMP168,2026-02-14 09:27:00,Gmail,Inbox - Work Email,Productive,Product
EMP168,2026-02-14 09:36:00,Postman,GET /api/employees,Productive,Product
EMP168,2026-02-14 09:50:00,Postman,POST /api/login,Productive,Product
EMP168,2026-02-14 09:57:00,Gmail,Meeting Invite,Productive,Product
EMP168,2026-02-14 10:03:00,Discord,Gaming Community,Neutral,Product
EMP168,2026-02-14 10:11:00,Discord,Programming Server,Neutral,Product
EMP168,2026-02-14 10:19:00,Google Chrome,GitHub - PR #12,Neutral,Product
EMP168,2026-02-14 10:28:00,Visual Studio Code,script.js - Project,Productive,Product
EMP168,2026-02-14 10:40:00,Postman,GET /api/employees,Productive,Product
EMP168,2026-02-14 10:48:00,Spotify,Chill Hits,Neutral,Product
EMP168,2026-02-14 11:01:00,Spotify,Daily Mix,Neutral,Product
EMP168,2026-02-14 11:08:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Product
EMP168,2026-02-14 11:17:00,Microsoft Teams,Chat with Manager,Productive,Product
EMP168,2026-02-14 11:32:00,Gmail,Meeting Invite,Productive,Product
EMP168,2026-02-14 11:38:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Product
EMP168,2026-02-14 11:50:00,Discord,Programming Server,Neutral,Product
EMP168,2026-02-14 12:01:00,Terminal,python main.py,Productive,Product
EMP168,2026-02-14 12:16:00,Terminal,git push origin main,Productive,Product
EMP168,2026-02-14 12:24:00,Postman,POST /api/login,Productive,Product
EMP168,2026-02-14 12:33:00,Visual Studio Code,script.js - Project,Productive,Product
EMP168,2026-02-14 12:44:00,Microsoft Teams,Meeting with Team,Productive,Product
EMP168,2026-02-14 12:51:00,Terminal,node server.js,Productive,Product
EMP168,2026-02-14 13:00:00,Google Chrome,WhatsApp Web,Distraction,Product
EMP168,2026-02-14 13:08:00,Google Chrome,WhatsApp Web,Distraction,Product
EMP169,2026-02-14 09:19:00,Postman,POST /api/login,Productive,Data Science
EMP169,2026-02-14 09:31:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP169,2026-02-14 09:37:00,Gmail,Meeting Invite,Productive,Data Science
EMP169,2026-02-14 09:48:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP169,2026-02-14 10:02:00,Terminal,node server.js,Productive,Data Science
EMP169,2026-02-14 10:07:00,Gmail,Meeting Invite,Productive,Data Science
EMP169,2026-02-14 10:20:00,Visual Studio Code,App.py - Backend,Productive,Data Science
EMP169,2026-02-14 10:27:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Data Science
EMP169,2026-02-14 10:42:00,Spotify,Daily Mix,Neutral,Data Science
EMP169,2026-02-14 10:48:00,Gmail,Inbox - Work Email,Productive,Data Science
EMP169,2026-02-14 10:59:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP169,2026-02-14 11:12:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP169,2026-02-14 11:19:00,Gmail,Meeting Invite,Productive,Data Science
EMP169,2026-02-14 11:28:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP169,2026-02-14 11:34:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP169,2026-02-14 11:39:00,Gmail,Meeting Invite,Productive,Data Science
EMP169,2026-02-14 11:47:00,Terminal,git push origin main,Productive,Data Science
